bloque_master_num,bloque_master_label,db_region,db_zona,db_bloque,par,punto_a_negro,punto_b_rojo,tipo,patogeno,enfermedades,variante_visual,requiere_diagonal,zona_sensible,cobertura_anatomica,vista_anatomica,fuente_principal,fuente_secundaria,estado,numero_asignado,archivo_propuesto,archivo_existente
6,PELVIS,Pelvis,Sexo,Fémina B,Sacro - Ovario,Sacro,Ovario,,,,Par normal (dos puntos distintos),no,SÍ,Licra negra ajustada + top negro si aplica · Sin desnudez · Estilo médico sobrio,"vista médica anatómica de la región inferior del abdomen, con pantalón corto oscuro cubriendo",Tablas Holoacademia - Pelvis,Manual Biomagnetismo - Pelvis,⏳ PENDIENTE - GENERAR,1268,1268_Sacro_Ovario.png,
6,PELVIS,Pelvis,Sexo,Fémina B,Sacro - Ovario IZQ,Sacro,Ovario IZQ,,,,Par normal (dos puntos distintos),no,SÍ,Licra negra ajustada + top negro si aplica · Sin desnudez · Estilo médico sobrio,"vista médica anatómica de la región inferior del abdomen, con pantalón corto oscuro cubriendo",Tablas Holoacademia - Pelvis,Manual Biomagnetismo - Pelvis,⏳ PENDIENTE - GENERAR,1269,1269_Sacro_Ovario_IZQ.png,
6,PELVIS,Pelvis,Sexo,Fémina B,Ovario - Trompa,Ovario,Trompa,Especial/Disfunción,Espe cial,,Par normal (dos puntos distintos),no,SÍ,Licra negra ajustada + top negro si aplica · Sin desnudez · Estilo médico sobrio,"vista médica anatómica de la región inferior del abdomen, con pantalón corto oscuro cubriendo",Tablas Holoacademia - Pelvis,Manual Biomagnetismo - Pelvis,✅ TIENE FICHA APROBADA,95,095_Ovario_Trompa.png,095_Ovario_Trompa.png
6,PELVIS,Pelvis,Sexo,Fémina B,Suprarrenales - Recto,Suprarrenales,Recto,Parásito,Leptospirosis,,Par normal (dos puntos distintos),SÍ,SÍ,Licra negra ajustada + top negro si aplica · Sin desnudez · Estilo médico sobrio,"vista médica anatómica de la región inferior del abdomen, con pantalón corto oscuro cubriendo",Tablas Holoacademia - Pelvis,Manual Biomagnetismo - Pelvis,⏳ PENDIENTE - GENERAR,1270,1270_Suprarrenales_Recto.png,
6,PELVIS,Pelvis,Sexo,Fémina B,Trompa - Útero,Trompa,Útero,Sin clasificar,Paty,,Par normal (dos puntos distintos),no,SÍ,Licra negra ajustada + top negro si aplica · Sin desnudez · Estilo médico sobrio,"vista médica anatómica de la región inferior del abdomen, con pantalón corto oscuro cubriendo",Tablas Holoacademia - Pelvis,Manual Biomagnetismo - Pelvis,⏳ PENDIENTE - GENERAR,1271,1271_Trompa_Utero.png,
6,PELVIS,Pelvis,Sexo,Fémina B,Ovario IZQ - Útero,Ovario IZQ,Útero,,,,Par normal (dos puntos distintos),no,SÍ,Licra negra ajustada + top negro si aplica · Sin desnudez · Estilo médico sobrio,"vista médica anatómica de la región inferior del abdomen, con pantalón corto oscuro cubriendo",Tablas Holoacademia - Pelvis,Manual Biomagnetismo - Pelvis,⏳ PENDIENTE - GENERAR,1272,1272_Ovario_IZQ_Utero.png,
6,PELVIS,Pelvis,Sexo,Fémina B,Vagina - Riñón,Vagina,Riñón,Bacteria,Escherichia,,Par normal (dos puntos distintos),SÍ,SÍ,Licra negra ajustada + top negro si aplica · Sin desnudez · Estilo médico sobrio,"vista médica anatómica de la región inferior del abdomen, con pantalón corto oscuro cubriendo",Tablas Holoacademia - Pelvis,Manual Biomagnetismo - Pelvis,⏳ PENDIENTE - GENERAR,1273,1273_Vagina_Rinon.png,
6,PELVIS,Pelvis,Sexo,Macho,Cuerpo Cavernoso - Cuerpo Cavernoso,Cuerpo Cavernoso,Cuerpo Cavernoso,Sin clasificar,,,Mismo punto simple (un marcador),no,SÍ,Licra negra ajustada + top negro si aplica · Sin desnudez · Estilo médico sobrio,"vista médica anatómica de la región inferior del abdomen, con pantalón corto oscuro cubriendo",Tablas Holoacademia - Pelvis,Manual Biomagnetismo - Pelvis,⏳ PENDIENTE - GENERAR,1274,1274_Cuerpo_Cavernoso_Cuerpo_Cavernoso.png,
6,PELVIS,Pelvis,Sexo,Macho,Testículo - Testículo,Testículo,Testículo,Bacteria,Yersinia pestis,,Mismo punto simple (un marcador),no,SÍ,Licra negra ajustada + top negro si aplica · Sin desnudez · Estilo médico sobrio,"vista médica anatómica de la región inferior del abdomen, con pantalón corto oscuro cubriendo",Tablas Holoacademia - Pelvis,Manual Biomagnetismo - Pelvis,✅ TIENE FICHA APROBADA,49,049_Testiculo_testiculo.png,049_Testiculo_testiculo.png
6,PELVIS,Pelvis,Sexo,Macho,Próstata - Próstata,Próstata,Próstata,Disfunción,Disfu nció n,,Mismo punto simple (un marcador),no,SÍ,Licra negra ajustada + top negro si aplica · Sin desnudez · Estilo médico sobrio,"vista médica anatómica de la región inferior del abdomen, con pantalón corto oscuro cubriendo",Tablas Holoacademia - Pelvis,Manual Biomagnetismo - Pelvis,⏳ PENDIENTE - GENERAR,1275,1275_Prostata_Prostata.png,
6,PELVIS,Pelvis,Sexo,Macho,Próstata - Recto,Próstata,Recto,Virus,Papiloma,,Par normal (dos puntos distintos),no,SÍ,Licra negra ajustada + top negro si aplica · Sin desnudez · Estilo médico sobrio,"vista médica anatómica de la región inferior del abdomen, con pantalón corto oscuro cubriendo",Tablas Holoacademia - Pelvis,Manual Biomagnetismo - Pelvis,✅ TIENE FICHA APROBADA,59,059_Prostata_Recto.png,059_Prostata_Recto.png
6,PELVIS,Pelvis,Sexo,Macho,Ano - Testículo Izquierdo,Ano,Testículo Izquierdo,Disfunción,,,Par normal (dos puntos distintos),no,SÍ,Licra negra ajustada + top negro si aplica · Sin desnudez · Estilo médico sobrio,"vista médica anatómica de la región inferior del abdomen, con pantalón corto oscuro cubriendo",Tablas Holoacademia - Pelvis,Manual Biomagnetismo - Pelvis,⏳ PENDIENTE - GENERAR,1276,1276_Ano_Testiculo_Izquierdo.png,
6,PELVIS,Pelvis,Sexo,Macho,Pene - Pene,Pene,Pene,Bacteria,Espiroqueta,,Mismo punto simple (un marcador),no,SÍ,Licra negra ajustada + top negro si aplica · Sin desnudez · Estilo médico sobrio,"vista médica anatómica de la región inferior del abdomen, con pantalón corto oscuro cubriendo",Tablas Holoacademia - Pelvis,Manual Biomagnetismo - Pelvis,⏳ PENDIENTE - GENERAR,1277,1277_Pene_Pene.png,
6,PELVIS,Pelvis,Sexo,Macho,Timo - Pene,Timo,Pene,Disfunción,DEPAT XI,,Par normal (dos puntos distintos),no,SÍ,Licra negra ajustada + top negro si aplica · Sin desnudez · Estilo médico sobrio,"vista médica anatómica de la región inferior del abdomen, con pantalón corto oscuro cubriendo",Tablas Holoacademia - Pelvis,Manual Biomagnetismo - Pelvis,✅ TIENE FICHA APROBADA,69,069_PENE_TIMO.png,069_PENE_TIMO.png
6,PELVIS,Pelvis,Sexo,Macho,Recto - Timo,Recto,Timo,Virus,VIH 1 (SID A),,Par normal (dos puntos distintos),SÍ,SÍ,Licra negra ajustada + top negro si aplica · Sin desnudez · Estilo médico sobrio,"vista médica anatómica de la región inferior del abdomen, con pantalón corto oscuro cubriendo",Tablas Holoacademia - Pelvis,Manual Biomagnetismo - Pelvis,⏳ PENDIENTE - GENERAR,1278,1278_Recto_Timo.png,
6,PELVIS,Pelvis,Sexo,Macho,Timo - Testículos,Timo,Testículos,Emocional/Psicoemocional,,,Par normal (dos puntos distintos),SÍ,SÍ,Licra negra ajustada + top negro si aplica · Sin desnudez · Estilo médico sobrio,"vista médica anatómica de la región inferior del abdomen, con pantalón corto oscuro cubriendo",Tablas Holoacademia - Pelvis,Manual Biomagnetismo - Pelvis,⏳ PENDIENTE - GENERAR,1279,1279_Timo_Testiculos.png,
6,PELVIS,Pelvis,Sexo,Macho,Timo - Ovarios,Timo,Ovarios,,,,Par normal (dos puntos distintos),SÍ,SÍ,Licra negra ajustada + top negro si aplica · Sin desnudez · Estilo médico sobrio,"vista médica anatómica de la región inferior del abdomen, con pantalón corto oscuro cubriendo",Tablas Holoacademia - Pelvis,Manual Biomagnetismo - Pelvis,⏳ PENDIENTE - GENERAR,1280,1280_Timo_Ovarios.png,
6,PELVIS,Pelvis,Sexo,Macho,Testículo - Próstata,Testículo,Próstata,,,,Par normal (dos puntos distintos),no,SÍ,Licra negra ajustada + top negro si aplica · Sin desnudez · Estilo médico sobrio,"vista médica anatómica de la región inferior del abdomen, con pantalón corto oscuro cubriendo",Tablas Holoacademia - Pelvis,Manual Biomagnetismo - Pelvis,⏳ PENDIENTE - GENERAR,1281,1281_Testiculo_Prostata.png,
6,PELVIS,Pelvis,Sexo,Macho,Testículo - Recto,Testículo,Recto,Virus,Papil oma,,Par normal (dos puntos distintos),no,SÍ,Licra negra ajustada + top negro si aplica · Sin desnudez · Estilo médico sobrio,"vista médica anatómica de la región inferior del abdomen, con pantalón corto oscuro cubriendo",Tablas Holoacademia - Pelvis,Manual Biomagnetismo - Pelvis,⏳ PENDIENTE - GENERAR,1282,1282_Testiculo_Recto.png,
6,PELVIS,Pelvis,Sexo,Macho,Pene - Pelvis,Pene,Pelvis,Sin clasificar,Treponema Espiroqueta E,,Par normal (dos puntos distintos),no,SÍ,Licra negra ajustada + top negro si aplica · Sin desnudez · Estilo médico sobrio,"vista médica anatómica de la región inferior del abdomen, con pantalón corto oscuro cubriendo",Tablas Holoacademia - Pelvis,Manual Biomagnetismo - Pelvis,⏳ PENDIENTE - GENERAR,1283,1283_Pene_Pelvis.png,
6,PELVIS,Pelvis,Sexo,Macho,Próstata - Dorsal,Próstata,Dorsal,Sin clasificar,Treponema Espiroqueta E,,Par normal (dos puntos distintos),SÍ,SÍ,Licra negra ajustada + top negro si aplica · Sin desnudez · Estilo médico sobrio,"vista médica anatómica de la región inferior del abdomen, con pantalón corto oscuro cubriendo",Tablas Holoacademia - Pelvis,Manual Biomagnetismo - Pelvis,⏳ PENDIENTE - GENERAR,1284,1284_Prostata_Dorsal.png,
7,MIEMBROS,Miembros,Brazo,Brazo Alto,Deltoides - Deltoides,Deltoides,Deltoides,Complejo,Treponema pallidum,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal de los brazos extendidos a los lados,Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,✅ TIENE FICHA APROBADA,18,018_Deltoides_deltoides.png,018_Deltoides_deltoides.png
7,MIEMBROS,Miembros,Brazo,Brazo Alto,Deltoides DER - Riñón DER,Deltoides DER,Riñón DER,,,,Par normal (dos puntos distintos),SÍ,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal de los brazos extendidos a los lados,Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1285,1285_Deltoides_DER_Rinon_DER.png,
7,MIEMBROS,Miembros,Brazo,Brazo Alto,Bursa - Bursa,Bursa,Bursa,Bacteria,Actinomyces,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal de los brazos extendidos a los lados,Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1286,1286_Bursa_Bursa.png,
7,MIEMBROS,Miembros,Brazo,Brazo Alto,Húmero - Húmero,Húmero,Húmero,Bacteria,Enterobacter pneumoniae,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal de los brazos extendidos a los lados,Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1287,1287_Humero_Humero.png,
7,MIEMBROS,Miembros,Brazo,Brazo Alto,Acromion - Acromion,Acromion,Acromion,,,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal de los brazos extendidos a los lados,Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1288,1288_Acromion_Acromion.png,
7,MIEMBROS,Miembros,Brazo,Brazo Alto,Acromium - Acromium,Acromium,Acromium,Hongo en General,,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal de los brazos extendidos a los lados,Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1289,1289_Acromium_Acromium.png,
7,MIEMBROS,Miembros,Brazo,Brazo Alto,Deltoides - Riñón Lateral,Deltoides,Riñón Lateral,,,,Par normal (dos puntos distintos),SÍ,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal de los brazos extendidos a los lados,Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1290,1290_Deltoides_Rinon_Lateral.png,
7,MIEMBROS,Miembros,Brazo,Brazo Alto,Deltoides Derecho - Deltoides Izquierdo,Deltoides Derecho,Deltoides Izquierdo,,,,Bilateral real (derecho/izquierdo),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal de los brazos extendidos a los lados,Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1291,1291_Deltoides_Derecho_Deltoides_Izquierdo.png,
7,MIEMBROS,Miembros,Brazo,Brazo Alto,Escápula MI - Centro del Omóplato,Escápula MI,Centro del Omóplato,,,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal de los brazos extendidos a los lados,Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1292,1292_Escapula_MI_Centro_del_Omoplato.png,
7,MIEMBROS,Miembros,Brazo,Brazo Alto,Omóplato - Omóplato,Omóplato,Omóplato,,,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal de los brazos extendidos a los lados,Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1293,1293_Omoplato_Omoplato.png,
7,MIEMBROS,Miembros,Brazo,Brazo Alto,Latísimus - Latísimus,Latísimus,Latísimus,,Yersinia pneumoniae,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal de los brazos extendidos a los lados,Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1294,1294_Latisimus_Latisimus.png,
7,MIEMBROS,Miembros,Brazo,Brazo Alto,Braquial Derecho - Braquial Izquierdo,Braquial Derecho,Braquial Izquierdo,,,,Bilateral real (derecho/izquierdo),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal de los brazos extendidos a los lados,Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1295,1295_Braquial_Derecho_Braquial_Izquierdo.png,
7,MIEMBROS,Miembros,Brazo,Brazo Alto,Deltoides - Bursa,Deltoides,Bursa,,,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal de los brazos extendidos a los lados,Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1296,1296_Deltoides_Bursa.png,
7,MIEMBROS,Miembros,Brazo,Brazo Alto,Cervical - Deltoides,Cervical,Deltoides,Bacteria,Balantidium,,Par normal (dos puntos distintos),SÍ,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal de los brazos extendidos a los lados,Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1297,1297_Cervical_Deltoides.png,
7,MIEMBROS,Miembros,Brazo,Brazo Alto,Cervical 1 - Deltoides,Cervical 1,Deltoides,Parásito,,,Par normal (dos puntos distintos),SÍ,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal de los brazos extendidos a los lados,Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1298,1298_Cervical_1_Deltoides.png,
7,MIEMBROS,Miembros,Brazo,Brazo Alto,Deltoides - Riñón del Mismo Lado,Deltoides,Riñón del Mismo Lado,Hongo,Leish maní a,,Par normal (dos puntos distintos),SÍ,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal de los brazos extendidos a los lados,Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1299,1299_Deltoides_Rinon_del_Mismo_Lado.png,
7,MIEMBROS,Miembros,Brazo,Brazo Alto,Deltoides - Cuadrado,Deltoides,Cuadrado,Especial/Disfunción,Espe cial,,Par normal (dos puntos distintos),SÍ,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal de los brazos extendidos a los lados,Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1300,1300_Deltoides_Cuadrado.png,
7,MIEMBROS,Miembros,Brazo,Brazo Alto,Deltoides - Riñón Mismo Lado,Deltoides,Riñón Mismo Lado,Parásito,Leishmania,,Par normal (dos puntos distintos),SÍ,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal de los brazos extendidos a los lados,Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1301,1301_Deltoides_Rinon_Mismo_Lado.png,
7,MIEMBROS,Miembros,Brazo,Brazo Medio,Codo - Codo,Codo,Codo,Parásito,Castañeda,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal de los brazos extendidos a los lados,Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1302,1302_Codo_Codo.png,
7,MIEMBROS,Miembros,Brazo,Brazo Medio,Braquial - Braquial,Braquial,Braquial,Bacteria,Streptococcus Agalactiae,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal de los brazos extendidos a los lados,Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,✅ TIENE FICHA APROBADA,26,026_Braquial_Braquial.png,026_Braquial_Braquial.png
7,MIEMBROS,Miembros,Brazo,Brazo Medio,Radio - Radio,Radio,Radio,Hongo,Microsporum,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal de los brazos extendidos a los lados,Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1303,1303_Radio_Radio.png,
7,MIEMBROS,Miembros,Brazo,Brazo Medio,Cúbito - Cúbito,Cúbito,Cúbito,Virus,Herpes,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal de los brazos extendidos a los lados,Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1304,1304_Cubito_Cubito.png,
7,MIEMBROS,Miembros,Brazo,Brazo Medio,Bursa - Codo,Bursa,Codo,Bacteria,Streptococcus B,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal de los brazos extendidos a los lados,Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1305,1305_Bursa_Codo.png,
7,MIEMBROS,Miembros,Brazo,Brazo Medio,Ulna - Ulna,Ulna,Ulna,,,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal de los brazos extendidos a los lados,Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1306,1306_Ulna_Ulna.png,
7,MIEMBROS,Miembros,Brazo,Brazo Medio,Braquial - Codo,Braquial,Codo,Especial/Disfunción,Espe cial,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal de los brazos extendidos a los lados,Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,✅ TIENE FICHA APROBADA,77,077_Braquial_Codo.png,077_Braquial_Codo.png
7,MIEMBROS,Miembros,Brazo,Mano,Muñeca Anterior - Muñeca Anterior,Muñeca Anterior,Muñeca Anterior,,,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal de los brazos extendidos a los lados,Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1307,1307_Muneca_Anterior_Muneca_Anterior.png,
7,MIEMBROS,Miembros,Brazo,Mano,Muñeca Posterior - Muñeca Posterior,Muñeca Posterior,Muñeca Posterior,,,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal de los brazos extendidos a los lados,Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1308,1308_Muneca_Posterior_Muneca_Posterior.png,
7,MIEMBROS,Miembros,Brazo,Mano,Palma - Palma,Palma,Palma,Sin clasificar,Plasmodium Vivax Falciporum,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal de los brazos extendidos a los lados,Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1309,1309_Palma_Palma.png,
7,MIEMBROS,Miembros,Brazo,Mano,Palma RAS - Plantar RAS,Palma RAS,Plantar RAS,,,,Par normal (dos puntos distintos),SÍ,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal de los brazos extendidos a los lados,Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1310,1310_Palma_RAS_Plantar_RAS.png,
7,MIEMBROS,Miembros,Brazo,Mano,Dorso Mano - Dorso Mano,Dorso Mano,Dorso Mano,Reservorio,TOM AS,,Mismo punto simple (un marcador),no,SÍ,Licra negra ajustada + top negro si aplica · Sin desnudez · Estilo médico sobrio,vista frontal de los brazos extendidos a los lados,Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1311,1311_Dorso_Mano_Dorso_Mano.png,
7,MIEMBROS,Miembros,Brazo,Mano,Índice - Índice,Índice,Índice,Bacteria,Escherichia collí atípica,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal de los brazos extendidos a los lados,Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1312,1312_Indice_Indice.png,
7,MIEMBROS,Miembros,Brazo,Mano,Palma Mano - Palma Mano,Palma Mano,Palma Mano,Emocional/Psicoemocional,Plasmodium,,Mismo punto simple (un marcador),no,SÍ,Licra negra ajustada + top negro si aplica · Sin desnudez · Estilo médico sobrio,vista frontal de los brazos extendidos a los lados,Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1313,1313_Palma_Mano_Palma_Mano.png,
7,MIEMBROS,Miembros,Brazo,Mano,Dedo Pulgar - Dedo Pulgar,Dedo Pulgar,Dedo Pulgar,,,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal de los brazos extendidos a los lados,Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1314,1314_Dedo_Pulgar_Dedo_Pulgar.png,
7,MIEMBROS,Miembros,Brazo,Mano,Dedo Anular - Dedo Anular,Dedo Anular,Dedo Anular,Parásito,Giard iaLam bia,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal de los brazos extendidos a los lados,Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1315,1315_Dedo_Anular_Dedo_Anular.png,
7,MIEMBROS,Miembros,Brazo,Mano,Dedo Meñique - Dedo Meñique,Dedo Meñique,Dedo Meñique,Sin clasificar,Helicobacter Pylori,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal de los brazos extendidos a los lados,Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1316,1316_Dedo_Menique_Dedo_Menique.png,
7,MIEMBROS,Miembros,Brazo,Mano,Dedo Medio - Dedo Medio,Dedo Medio,Dedo Medio,Hongo,Klebsiella con,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal de los brazos extendidos a los lados,Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1317,1317_Dedo_Medio_Dedo_Medio.png,
7,MIEMBROS,Miembros,Brazo,Mano,Muñeca - Muñeca,Muñeca,Muñeca,Bacteria,Ricketssia,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal de los brazos extendidos a los lados,Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,✅ TIENE FICHA APROBADA,3,003_Muneca_Muneca.png,003_Muneca_Muneca.png
7,MIEMBROS,Miembros,Brazo,Mano,Muñeca Derecha - Rodilla Externa,Muñeca Derecha,Rodilla Externa,,,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal de los brazos extendidos a los lados,Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1318,1318_Muneca_Derecha_Rodilla_Externa.png,
7,MIEMBROS,Miembros,Brazo,Mano,Muñeca Anterior - Anterior,Muñeca Anterior,Anterior,,,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal de los brazos extendidos a los lados,Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1319,1319_Muneca_Anterior_Anterior.png,
7,MIEMBROS,Miembros,Brazo,Mano,Posterior - Posterior,Posterior,Posterior,,,,Mismo punto simple (un marcador),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal de los brazos extendidos a los lados,Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1320,1320_Posterior_Posterior.png,
7,MIEMBROS,Miembros,Brazo,Mano,Palma (RAS) - Planta (RAS),Palma (RAS),Planta (RAS),,,,Par normal (dos puntos distintos),no,no,Torso sin camisa OK · No genitales visibles · Ropa interior en zona pélvica si aparece,vista frontal de los brazos extendidos a los lados,Tablas Holoacademia - Miembros,Manual Biomagnetismo - Extremidades,⏳ PENDIENTE - GENERAR,1321,1321_Palma_RAS_Planta_RAS.png,
